,Unnamed: 0.1,Unnamed: 0,Symbol,trade,Trade ID,entry_date,exit_date,entry_price,exit_price,qty
2539,17,17,POWERGRID,long,11747,2022-10-28 09:15:00,2022-11-02 09:15:00,225.55,235.4,443
2540,0,0,PRESTIGE,long,4682,2020-06-22 15:15:00,2020-06-24 15:15:00,216.4,217.55,462
2541,1,1,PRESTIGE,long,5086,2020-08-07 09:15:00,2020-08-11 09:15:00,228.55,236.8,437
2542,2,2,PRESTIGE,long,5619,2020-10-08 09:15:00,2020-10-12 10:15:00,262.0,250.05,381
2543,3,3,PRESTIGE,long,5968,2020-11-19 09:15:00,2020-11-24 09:15:00,280.7,275.9,356
2544,4,4,PRESTIGE,long,6378,2021-01-08 12:45:00,2021-01-13 09:15:00,289.3,302.45,345
2545,5,5,PRESTIGE,long,8000,2021-07-16 09:15:00,2021-07-22 09:15:00,318.7,337.0,313
2546,6,6,PRESTIGE,long,8104,2021-08-03 09:15:00,2021-08-05 09:45:00,374.35,357.95,267
2547,7,7,PRESTIGE,long,8545,2021-09-24 09:15:00,2021-09-28 13:15:00,462.35,467.05,216
2548,8,8,PRESTIGE,long,8890,2021-11-08 14:45:00,2021-11-10 09:15:00,487.3,497.2,205
2549,9,9,PRESTIGE,long,9086,2021-12-02 09:45:00,2021-12-07 09:15:00,446.15,443.55,224
2550,10,10,PRESTIGE,long,11739,2022-09-30 09:45:00,2022-10-06 09:15:00,447.2,475.0,223
2551,11,11,PRESTIGE,long,12053,2022-11-14 09:15:00,2022-11-15 12:15:00,474.0,457.4,210
2552,0,0,RAMCOCEM,long,3243,2020-01-08 09:45:00,2020-01-13 09:15:00,795.9,831.5,125
2553,1,1,RAMCOCEM,long,3352,2020-01-23 11:45:00,2020-01-23 15:15:00,853.75,856.95,117
2554,2,2,RAMCOCEM,long,3353,2020-01-24 09:15:00,2020-01-29 09:15:00,862.95,850.95,115
2555,3,3,RAMCOCEM,long,3555,2020-02-19 12:45:00,2020-02-25 09:45:00,799.3,800.0,125
2556,4,4,RAMCOCEM,long,4033,2020-04-23 09:15:00,2020-04-24 11:15:00,571.55,546.55,174
2557,5,5,RAMCOCEM,long,4887,2020-07-29 09:15:00,2020-07-30 14:45:00,722.0,699.0,138
2558,6,6,RAMCOCEM,long,5751,2020-11-03 11:15:00,2020-11-06 09:15:00,815.85,844.85,122
2559,7,7,RAMCOCEM,long,5842,2020-11-18 09:15:00,2020-11-23 09:15:00,869.9,862.5,114
2560,8,8,RAMCOCEM,long,6991,2021-04-01 13:15:00,2021-04-05 10:45:00,1022.2,987.0,97
2561,9,9,RAMCOCEM,long,7014,2021-04-07 09:15:00,2021-04-12 09:15:00,1051.9,1035.75,95
2562,10,10,RAMCOCEM,long,7872,2021-07-16 09:15:00,2021-07-20 10:45:00,1120.0,1089.95,89
2563,11,11,RAMCOCEM,long,8563,2021-10-06 11:45:00,2021-10-08 12:45:00,1024.15,1000.0,97
2564,12,12,RAMCOCEM,long,10111,2022-04-04 11:15:00,2022-04-05 14:45:00,787.0,801.05,127
2565,13,13,RAMCOCEM,long,10776,2022-06-21 09:15:00,2022-06-24 09:15:00,605.5,608.05,165
2566,14,14,RAMCOCEM,long,10836,2022-06-30 13:15:00,2022-07-05 09:15:00,636.55,648.0,157
2567,15,15,RAMCOCEM,long,12214,2022-12-08 14:45:00,2022-12-13 09:15:00,729.95,733.05,136
2568,0,0,RBLBANK,long,3194,2020-01-02 11:15:00,2020-01-06 09:15:00,356.65,348.1,280
2569,1,1,RBLBANK,long,5297,2020-08-28 15:15:00,2020-08-31 11:15:00,211.65,195.5,472
2570,2,2,RBLBANK,long,5878,2020-11-03 09:15:00,2020-11-06 09:15:00,187.45,192.95,533
2571,3,3,RBLBANK,long,5891,2020-11-09 09:15:00,2020-11-11 09:45:00,197.7,205.45,505
2572,4,4,RBLBANK,long,7496,2021-05-17 14:15:00,2021-05-20 09:15:00,194.9,203.2,513
2573,5,5,RBLBANK,long,7532,2021-05-24 14:15:00,2021-05-27 09:45:00,210.05,207.7,476
2574,6,6,RBLBANK,long,7544,2021-05-28 09:15:00,2021-06-01 11:45:00,214.8,211.0,465
2575,7,7,RBLBANK,long,8826,2021-10-22 09:15:00,2021-10-27 09:15:00,199.6,211.5,501
2576,8,8,RBLBANK,long,11430,2022-08-18 09:15:00,2022-08-22 09:15:00,101.55,97.85,984
2577,9,9,RBLBANK,long,11919,2022-10-14 13:15:00,2022-10-19 09:15:00,125.9,130.05,794
2578,10,10,RBLBANK,long,12109,2022-11-11 12:15:00,2022-11-16 09:15:00,141.2,146.45,708
2579,0,0,RECLTD,long,3199,2020-01-02 13:45:00,2020-01-06 09:15:00,108.9,105.49,918
2580,1,1,RECLTD,long,3423,2020-01-29 10:45:00,2020-01-31 10:45:00,110.55,107.85,904
2581,2,2,RECLTD,long,4497,2020-06-08 09:15:00,2020-06-09 13:15:00,75.94,72.75,1316
2582,3,3,RECLTD,long,4567,2020-06-17 09:15:00,2020-06-18 09:15:00,81.98,77.36,1219
2583,4,4,RECLTD,long,5035,2020-08-07 09:15:00,2020-08-11 14:45:00,81.15,79.35,1232
2584,5,5,RECLTD,long,5820,2020-11-05 10:45:00,2020-11-10 09:15:00,79.73,82.2,1254
2585,6,6,RECLTD,long,5833,2020-11-11 09:15:00,2020-11-13 09:15:00,85.69,84.49,1166
2586,7,7,RECLTD,long,6028,2020-12-08 09:15:00,2020-12-10 09:15:00,98.59,95.18,1014
2587,8,8,RECLTD,long,6626,2021-02-16 09:15:00,2021-02-19 09:15:00,116.66,112.61,857
2588,9,9,RECLTD,long,6837,2021-03-16 12:15:00,2021-03-17 13:45:00,116.06,113.33,861
2589,10,10,RECLTD,long,7280,2021-05-10 14:15:00,2021-05-14 09:15:00,101.36,105.75,986
2590,11,11,RECLTD,long,7304,2021-05-17 14:45:00,2021-05-20 09:45:00,106.24,105.15,941
2591,12,12,RECLTD,long,7329,2021-05-24 09:15:00,2021-05-26 14:15:00,108.6,106.24,920
2592,13,13,RECLTD,long,7454,2021-06-09 11:45:00,2021-06-14 09:15:00,120.23,117.15,831
2593,14,14,RECLTD,long,7757,2021-07-15 11:15:00,2021-07-20 09:15:00,114.19,114.26,875
2594,15,15,RECLTD,long,8213,2021-09-09 09:45:00,2021-09-15 09:15:00,119.18,119.48,839
2595,16,16,RECLTD,long,9204,2022-01-04 15:15:00,2022-01-07 09:15:00,102.38,103.43,976
2596,17,17,RECLTD,long,9406,2022-01-31 12:45:00,2022-02-03 09:15:00,104.1,106.5,960
2597,18,18,RECLTD,long,10649,2022-06-23 13:15:00,2022-06-28 09:45:00,87.3,90.04,1145
2598,19,19,RECLTD,long,11093,2022-08-17 10:45:00,2022-08-22 11:15:00,105.9,103.9,944
2599,20,20,RECLTD,long,11676,2022-10-28 09:15:00,2022-11-02 09:15:00,99.4,103.55,1006
2600,0,0,RELIANCE,long,4220,2020-04-30 11:45:00,2020-05-04 09:15:00,1472.15,1430.69,67
2601,1,1,RELIANCE,long,4292,2020-05-11 12:45:00,2020-05-12 09:45:00,1581.01,1534.45,63
2602,2,2,RELIANCE,long,4512,2020-06-05 09:15:00,2020-06-09 12:45:00,1605.3,1549.2,62
2603,3,3,RELIANCE,long,4603,2020-06-18 12:45:00,2020-06-23 11:45:00,1633.95,1727.55,61
2604,4,4,RELIANCE,long,4715,2020-07-06 09:15:00,2020-07-09 09:45:00,1815.5,1812.0,55
2605,5,5,RELIANCE,long,4769,2020-07-15 10:45:00,2020-07-15 14:45:00,1955.95,1835.1,51
2606,6,6,RELIANCE,long,6084,2020-12-09 09:15:00,2020-12-14 09:15:00,2007.9,2005.95,49
2607,7,7,RELIANCE,long,6201,2020-12-28 09:15:00,2020-12-31 09:15:00,2007.95,2009.5,49
2608,8,8,RELIANCE,long,7199,2021-04-27 09:15:00,2021-04-30 09:15:00,1971.8,2024.65,50
2609,9,9,RELIANCE,long,7342,2021-05-18 09:15:00,2021-05-21 09:15:00,1978.75,1989.75,50
2610,10,10,RELIANCE,long,7420,2021-05-31 09:15:00,2021-06-03 09:15:00,2126.95,2230.45,47
2611,11,11,RELIANCE,long,7997,2021-08-05 11:45:00,2021-08-06 11:15:00,2119.0,2081.85,47
2612,12,12,RELIANCE,long,8145,2021-08-24 13:45:00,2021-08-27 11:15:00,2189.6,2227.45,45
2613,13,13,RELIANCE,long,8165,2021-08-30 14:45:00,2021-09-02 09:15:00,2269.75,2279.0,44
2614,14,14,RELIANCE,long,8353,2021-09-23 12:15:00,2021-09-28 09:15:00,2481.3,2546.0,40
2615,15,15,RELIANCE,long,8751,2021-11-12 11:15:00,2021-11-16 10:15:00,2576.0,2534.1,38
2616,16,16,RELIANCE,long,9139,2021-12-29 09:15:00,2022-01-03 09:15:00,2407.65,2377.9,41
2617,17,17,RELIANCE,long,9243,2022-01-13 09:15:00,2022-01-18 10:15:00,2536.2,2539.05,39
2618,18,18,RELIANCE,long,9436,2022-02-09 09:15:00,2022-02-11 10:45:00,2369.7,2355.8,42
2619,19,19,RELIANCE,long,9493,2022-02-17 13:15:00,2022-02-21 14:45:00,2453.95,2399.8,40
2620,20,20,RELIANCE,long,9788,2022-03-28 12:45:00,2022-03-31 10:45:00,2627.7,2650.7,38
2621,21,21,RELIANCE,long,10004,2022-04-26 14:45:00,2022-04-29 09:15:00,2775.65,2832.3,36
2622,22,22,RELIANCE,long,10886,2022-08-03 14:45:00,2022-08-08 09:15:00,2608.55,2567.0,38
2623,23,23,RELIANCE,long,11590,2022-10-31 09:15:00,2022-11-03 09:45:00,2555.0,2543.0,39
2624,0,0,SAIL,long,3304,2020-01-14 14:15:00,2020-01-17 09:15:00,50.7,51.3,1972
2625,1,1,SAIL,long,3866,2020-03-20 11:15:00,2020-03-20 14:15:00,26.4,26.15,3787
2626,2,2,SAIL,long,3867,2020-03-20 14:45:00,2020-03-23 09:15:00,26.75,24.6,3738
2627,3,3,SAIL,long,4503,2020-06-08 09:15:00,2020-06-10 11:45:00,34.05,31.4,2936
2628,4,4,SAIL,long,5069,2020-08-10 15:15:00,2020-08-11 13:15:00,38.25,39.25,2614
2629,5,5,SAIL,long,5071,2020-08-11 14:15:00,2020-08-14 09:15:00,39.55,39.25,2528
2630,6,6,SAIL,long,5838,2020-11-06 09:15:00,2020-11-11 09:15:00,39.15,38.95,2554
2631,7,7,SAIL,long,6146,2020-12-16 13:45:00,2020-12-17 11:45:00,60.7,58.3,1647
2632,8,8,SAIL,long,6225,2020-12-28 12:15:00,2020-12-30 12:15:00,62.45,67.05,1601
2633,9,9,SAIL,long,6268,2021-01-04 14:15:00,2021-01-06 11:15:00,77.95,76.45,1282
2634,10,10,SAIL,long,6726,2021-02-25 14:15:00,2021-03-02 09:15:00,73.45,79.35,1361
2635,11,11,SAIL,long,6735,2021-03-02 13:45:00,2021-03-04 09:15:00,80.4,75.1,1243
2636,12,12,SAIL,long,6979,2021-04-01 14:15:00,2021-04-05 10:15:00,83.1,86.3,1203
2637,13,13,SAIL,long,7019,2021-04-08 10:45:00,2021-04-12 09:15:00,93.2,89.8,1072
2638,14,14,SAIL,long,7162,2021-04-29 09:15:00,2021-05-04 09:15:00,106.8,133.7,936
2639,15,15,SAIL,long,7200,2021-05-06 15:15:00,2021-05-11 09:15:00,134.95,138.95,741
2640,16,16,SAIL,long,7915,2021-07-29 09:15:00,2021-08-02 15:15:00,136.25,139.45,733
2641,17,17,SAIL,long,9532,2022-02-02 09:15:00,2022-02-07 09:15:00,104.85,105.1,953
2642,18,18,SAIL,long,9935,2022-03-24 09:15:00,2022-03-28 09:15:00,103.5,100.45,966
2643,0,0,SANOFI,long,3578,2020-02-12 14:45:00,2020-02-17 10:15:00,7069.95,7324.55,14
2644,1,1,SANOFI,long,4653,2020-06-23 09:15:00,2020-06-26 10:45:00,8371.25,8170.0,11
2645,2,2,SANOFI,long,5702,2020-10-19 15:15:00,2020-10-21 11:45:00,8730.0,8453.3,11
2646,3,3,SANOFI,long,6269,2020-12-24 09:15:00,2020-12-30 09:45:00,8079.95,8241.5,12
2647,4,4,SANOFI,long,7142,2021-04-08 12:15:00,2021-04-12 12:45:00,8163.0,8133.55,12
2648,5,5,SANOFI,long,7369,2021-05-10 09:15:00,2021-05-12 14:45:00,7783.4,7741.15,12
2649,6,6,SANOFI,long,8164,2021-08-10 09:15:00,2021-08-11 14:15:00,9035.35,8836.6,11
2650,7,7,SANOFI,long,8748,2021-10-18 13:45:00,2021-10-19 15:15:00,8246.0,8035.0,12
2651,8,8,SANOFI,long,9319,2021-12-23 12:45:00,2021-12-28 09:45:00,7779.85,7681.75,12
2652,9,9,SANOFI,long,9999,2022-03-14 11:45:00,2022-03-17 09:15:00,7339.25,7534.95,13
2653,10,10,SANOFI,long,10010,2022-03-17 14:45:00,2022-03-23 09:15:00,7512.45,7565.0,13
2654,11,11,SANOFI,long,11079,2022-07-20 10:45:00,2022-07-20 14:15:00,6785.5,6789.95,14
2655,0,0,SBICARD,long,4215,2020-04-30 09:15:00,2020-05-04 09:15:00,590.0,571.4,169
2656,1,1,SBICARD,long,4787,2020-07-06 09:15:00,2020-07-09 09:15:00,687.45,702.1,145
2657,2,2,SBICARD,long,5034,2020-08-05 09:15:00,2020-08-10 09:15:00,765.1,756.45,130
2658,3,3,SBICARD,long,5359,2020-09-14 09:15:00,2020-09-17 10:15:00,860.45,854.15,116
2659,4,4,SBICARD,long,5656,2020-10-21 09:15:00,2020-10-21 13:45:00,903.05,886.2,110
2660,5,5,SBICARD,long,6308,2021-01-04 14:45:00,2021-01-07 09:15:00,885.5,996.35,112
2661,6,6,SBICARD,long,6431,2021-01-20 12:15:00,2021-01-25 09:15:00,999.0,999.05,100
2662,7,7,SBICARD,long,8070,2021-07-30 11:15:00,2021-08-04 09:45:00,1025.65,1043.0,97
2663,8,8,SBICARD,long,9422,2022-01-04 14:15:00,2022-01-06 10:45:00,936.3,924.15,106
2664,9,9,SBICARD,long,9619,2022-01-28 11:45:00,2022-02-02 09:15:00,872.6,887.85,114
2665,10,10,SBICARD,long,10020,2022-03-17 14:45:00,2022-03-22 09:15:00,854.0,829.0,117
2666,11,11,SBICARD,long,10605,2022-05-27 09:15:00,2022-06-01 09:45:00,762.0,780.85,131
2667,12,12,SBICARD,long,10820,2022-06-23 13:15:00,2022-06-28 09:45:00,730.35,755.6,136
2668,13,13,SBICARD,long,11108,2022-07-28 10:45:00,2022-08-02 09:15:00,897.05,946.55,111
2669,14,14,SBICARD,long,12129,2022-11-29 11:45:00,2022-12-02 10:15:00,822.5,828.0,121
2670,0,0,SBILIFE,long,4514,2020-06-04 09:15:00,2020-06-08 14:45:00,808.65,778.5,123
2671,1,1,SBILIFE,long,5881,2020-11-04 09:15:00,2020-11-09 09:15:00,792.85,816.75,126
2672,2,2,SBILIFE,long,6297,2020-12-28 09:15:00,2020-12-31 09:45:00,882.95,902.4,113
2673,3,3,SBILIFE,long,6866,2021-03-04 09:45:00,2021-03-09 09:15:00,919.9,962.9,108
2674,4,4,SBILIFE,long,7659,2021-06-10 09:15:00,2021-06-14 10:45:00,1003.25,979.2,99
2675,5,5,SBILIFE,long,8300,2021-08-24 12:45:00,2021-08-27 09:45:00,1144.0,1165.1,87
2676,6,6,SBILIFE,long,8302,2021-08-27 10:45:00,2021-08-27 14:15:00,1191.6,1184.4,83
2677,7,7,SBILIFE,long,8542,2021-09-24 10:45:00,2021-09-28 14:15:00,1232.5,1207.65,81
2678,8,8,SBILIFE,long,9317,2021-12-27 09:45:00,2021-12-30 09:15:00,1150.0,1188.0,86
2679,9,9,SBILIFE,long,9330,2021-12-31 09:15:00,2022-01-05 09:15:00,1200.6,1220.45,83
2680,10,10,SBILIFE,long,9421,2022-01-14 09:15:00,2022-01-19 09:45:00,1266.15,1249.45,78
2681,11,11,SBILIFE,long,9930,2022-03-17 10:45:00,2022-03-22 09:15:00,1112.4,1078.6,89
2682,12,12,SBILIFE,long,10523,2022-05-27 13:15:00,2022-06-01 09:15:00,1126.5,1170.8,88
2683,13,13,SBILIFE,long,10887,2022-07-11 09:15:00,2022-07-14 09:15:00,1153.0,1143.3,86
2684,14,14,SBILIFE,long,11472,2022-09-20 09:15:00,2022-09-22 09:15:00,1316.25,1283.0,75
2685,15,15,SBILIFE,long,11799,2022-11-01 09:15:00,2022-11-04 10:15:00,1277.85,1268.7,78
2686,0,0,SBIN,long,4531,2020-06-05 11:15:00,2020-06-10 09:15:00,178.55,185.15,560
2687,1,1,SBIN,long,4739,2020-07-02 09:15:00,2020-07-07 09:45:00,187.75,185.75,532
2688,2,2,SBIN,long,5622,2020-10-12 09:15:00,2020-10-15 09:15:00,204.6,201.2,488
2689,3,3,SBIN,long,5791,2020-11-03 09:15:00,2020-11-03 14:15:00,201.55,203.35,496
2690,4,4,SBIN,long,6132,2020-12-14 09:15:00,2020-12-15 09:45:00,275.5,269.05,362
2691,5,5,SBIN,long,6248,2020-12-29 09:15:00,2021-01-01 09:15:00,278.55,277.75,359
2692,6,6,SBIN,long,6555,2021-02-04 13:15:00,2021-02-09 09:15:00,343.1,390.35,291
2693,7,7,SBIN,long,6610,2021-02-15 10:45:00,2021-02-18 09:15:00,399.75,419.0,250
2694,8,8,SBIN,long,7396,2021-05-21 13:45:00,2021-05-26 09:45:00,394.05,416.05,253
2695,9,9,SBIN,long,7460,2021-06-02 09:15:00,2021-06-07 09:15:00,433.8,435.2,230
2696,10,10,SBIN,long,8726,2021-10-26 11:45:00,2021-10-28 10:45:00,517.15,508.0,193
2697,11,11,SBIN,long,9372,2022-01-10 13:15:00,2022-01-13 09:15:00,499.6,511.95,200
2698,12,12,SBIN,long,10022,2022-03-29 09:15:00,2022-04-01 09:15:00,499.3,495.2,200
2699,13,13,SBIN,long,10503,2022-05-27 09:15:00,2022-06-01 09:15:00,473.8,469.35,211
2700,14,14,SBIN,long,10719,2022-06-23 13:15:00,2022-06-28 09:15:00,451.45,461.9,221
2701,15,15,SBIN,long,10800,2022-07-06 10:45:00,2022-07-11 09:15:00,478.7,489.3,208
2702,16,16,SBIN,long,10923,2022-07-22 12:15:00,2022-07-27 09:45:00,518.8,518.85,192
2703,17,17,SBIN,long,11256,2022-09-05 13:45:00,2022-09-07 15:15:00,539.85,532.1,185
2704,18,18,SBIN,long,11287,2022-09-12 11:15:00,2022-09-15 09:15:00,557.7,575.15,179
2705,19,19,SBIN,long,11316,2022-09-19 10:45:00,2022-09-21 11:45:00,571.35,567.1,175
2706,0,0,SHREECEM,long,3242,2020-01-08 09:15:00,2020-01-13 09:15:00,22260.0,23359.3,4
2707,1,1,SHREECEM,long,4422,2020-05-28 15:15:00,2020-06-02 09:15:00,20900.0,21170.5,4
2708,2,2,SHREECEM,long,5621,2020-10-09 10:45:00,2020-10-14 10:15:00,21114.0,20750.2,4
2709,3,3,SHREECEM,long,5806,2020-11-03 11:45:00,2020-11-06 09:15:00,21925.0,22345.0,4
2710,4,4,SHREECEM,long,6690,2021-02-16 09:15:00,2021-02-18 11:15:00,29051.15,27690.0,3
2711,5,5,SHREECEM,long,7968,2021-07-14 14:45:00,2021-07-16 11:15:00,28431.15,28100.0,3
2712,6,6,SHREECEM,long,8344,2021-08-30 10:45:00,2021-09-02 09:15:00,27194.0,28818.2,3
2713,7,7,SHREECEM,long,8347,2021-09-02 10:45:00,2021-09-07 09:15:00,29550.0,30603.3,3
2714,8,8,SHREECEM,long,8789,2021-10-27 09:15:00,2021-11-01 09:15:00,28055.5,28931.15,3
2715,9,9,SHREECEM,long,8845,2021-11-09 09:15:00,2021-11-12 09:15:00,29660.0,29208.75,3
2716,10,10,SHREECEM,long,9253,2021-12-28 11:45:00,2021-12-31 09:15:00,26631.05,26680.0,3
2717,11,11,SHREECEM,long,10034,2022-03-30 09:45:00,2022-04-04 09:15:00,24090.0,24647.95,4
2718,12,12,SHREECEM,long,10225,2022-04-26 13:45:00,2022-04-27 15:15:00,26259.0,25460.05,3
2719,13,13,SHREECEM,long,11049,2022-07-27 11:15:00,2022-07-28 13:15:00,20888.0,20271.75,4
2720,14,14,SHREECEM,long,11725,2022-10-14 13:15:00,2022-10-17 09:15:00,21398.65,20232.0,4
2721,0,0,SIEMENS,long,4076,2020-04-15 11:15:00,2020-04-15 13:45:00,1240.0,1211.35,80
2722,1,1,SIEMENS,long,4457,2020-05-29 09:15:00,2020-06-01 13:45:00,1076.05,1127.95,92
2723,2,2,SIEMENS,long,4773,2020-07-06 09:15:00,2020-07-09 09:15:00,1168.0,1165.0,85
2724,3,3,SIEMENS,long,4877,2020-07-21 09:15:00,2020-07-24 09:15:00,1190.0,1173.2,84
2725,4,4,SIEMENS,long,5358,2020-09-15 09:15:00,2020-09-18 09:15:00,1283.55,1258.6,77
2726,5,5,SIEMENS,long,5634,2020-10-20 10:45:00,2020-10-23 09:15:00,1290.0,1282.0,77
2727,6,6,SIEMENS,long,6204,2020-12-28 14:45:00,2020-12-31 10:45:00,1573.2,1570.0,63
2728,7,7,SIEMENS,long,7511,2021-06-01 09:15:00,2021-06-03 13:45:00,2099.35,2133.0,47
2729,8,8,SIEMENS,long,7515,2021-06-04 09:15:00,2021-06-09 09:15:00,2168.0,2119.0,46
2730,9,9,SIEMENS,long,8022,2021-08-04 09:15:00,2021-08-09 09:45:00,2044.4,2095.15,48
2731,10,10,SIEMENS,long,9085,2021-12-08 12:45:00,2021-12-10 10:15:00,2231.2,2426.55,44
2732,11,11,SIEMENS,long,9564,2022-02-02 09:15:00,2022-02-07 09:15:00,2424.95,2359.2,41
2733,12,12,SIEMENS,long,10402,2022-05-13 12:15:00,2022-05-18 09:15:00,2323.95,2323.8,43
2734,13,13,SIEMENS,long,10896,2022-07-11 09:15:00,2022-07-14 09:15:00,2706.0,2652.35,36
2735,14,14,SIEMENS,long,11741,2022-10-19 09:15:00,2022-10-21 13:45:00,2851.05,2818.85,35
2736,15,15,SIEMENS,long,11786,2022-10-31 09:15:00,2022-11-02 12:45:00,2935.45,2909.0,34
2737,0,0,SONACOMS,long,8051,2021-07-06 12:45:00,2021-07-07 12:45:00,395.05,403.75,253
2738,1,1,SONACOMS,long,8637,2021-09-13 13:15:00,2021-09-16 09:15:00,573.5,598.8,174
2739,2,2,SONACOMS,long,10240,2022-03-16 09:15:00,2022-03-22 09:15:00,644.0,659.15,155
2740,0,0,SRF,long,3318,2020-01-15 14:45:00,2020-01-20 10:45:00,714.39,722.42,139
2741,1,1,SRF,long,3370,2020-01-24 10:45:00,2020-01-29 09:45:00,742.0,757.0,134
2742,2,2,SRF,long,4082,2020-04-23 09:15:00,2020-04-28 09:15:00,713.2,727.0,140
2743,3,3,SRF,long,5018,2020-08-10 09:15:00,2020-08-13 09:15:00,819.81,831.8,121
2744,4,4,SRF,long,5070,2020-08-19 09:15:00,2020-08-24 09:15:00,863.99,868.56,115
2745,5,5,SRF,long,5759,2020-11-06 09:15:00,2020-11-10 13:45:00,1009.56,989.57,99
2746,6,6,SRF,long,5867,2020-11-24 09:15:00,2020-11-27 09:15:00,1049.06,1017.2,95
2747,7,7,SRF,long,6098,2020-12-23 14:15:00,2020-12-29 09:45:00,1099.6,1104.6,90
2748,8,8,SRF,long,6214,2021-01-11 09:15:00,2021-01-14 09:45:00,1196.82,1189.01,83
2749,9,9,SRF,long,6915,2021-04-06 10:45:00,2021-04-09 09:45:00,1173.72,1248.03,85
2750,10,10,SRF,long,7346,2021-05-31 10:45:00,2021-06-03 09:15:00,1315.99,1310.0,75
2751,11,11,SRF,long,7375,2021-06-07 10:45:00,2021-06-10 09:15:00,1337.6,1414.46,74
2752,12,12,SRF,long,7385,2021-06-10 14:15:00,2021-06-14 12:15:00,1412.99,1396.43,70
2753,13,13,SRF,long,7590,2021-07-06 10:45:00,2021-07-09 10:15:00,1510.42,1509.7,66
2754,14,14,SRF,long,7701,2021-07-22 13:45:00,2021-07-26 15:15:00,1578.22,1566.0,63
2755,15,15,SRF,long,8378,2021-10-11 09:15:00,2021-10-13 11:45:00,2399.02,2424.9,41
2756,16,16,SRF,long,9065,2021-12-30 15:15:00,2022-01-04 09:45:00,2409.0,2408.0,41
2757,17,17,SRF,long,9146,2022-01-12 11:15:00,2022-01-17 09:45:00,2576.1,2651.0,38
2758,18,18,SRF,long,9351,2022-02-08 14:45:00,2022-02-11 10:15:00,2539.0,2538.0,39
2759,19,19,SRF,long,9651,2022-03-17 10:45:00,2022-03-22 11:45:00,2532.3,2566.0,39
2760,20,20,SRF,long,9737,2022-03-31 09:15:00,2022-04-01 12:45:00,2718.6,2618.2,36
2761,21,21,SRF,long,10084,2022-05-13 10:45:00,2022-05-18 09:15:00,2284.1,2379.75,43
2762,22,22,SRF,long,10643,2022-07-18 09:15:00,2022-07-21 09:15:00,2277.0,2298.6,43
2763,0,0,SRTRANSFIN,long,3515,2020-02-06 09:15:00,2020-02-06 13:45:00,1179.15,1200.0,84
2764,1,1,SRTRANSFIN,long,3633,2020-02-19 14:15:00,2020-02-25 09:45:00,1287.7,1337.3,77
2765,2,2,SRTRANSFIN,long,4515,2020-06-09 09:45:00,2020-06-09 14:15:00,644.6,614.3,155
2766,3,3,SRTRANSFIN,long,4778,2020-07-08 09:15:00,2020-07-08 15:15:00,756.0,757.0,132
2767,4,4,SRTRANSFIN,long,5250,2020-08-28 10:45:00,2020-08-31 11:15:00,761.8,715.6,131
2768,5,5,SRTRANSFIN,long,5558,2020-10-05 09:15:00,2020-10-07 09:15:00,662.5,639.5,150
2769,6,6,SRTRANSFIN,long,6335,2021-01-01 14:15:00,2021-01-05 13:45:00,1066.05,1108.6,93
2770,7,7,SRTRANSFIN,long,6591,2021-02-03 11:45:00,2021-02-05 14:15:00,1439.0,1379.05,69
2771,8,8,SRTRANSFIN,long,6984,2021-03-23 10:45:00,2021-03-25 11:45:00,1425.75,1361.2,70
2772,9,9,SRTRANSFIN,long,8825,2021-10-22 09:15:00,2021-10-27 09:15:00,1533.9,1546.8,65
2773,10,10,SRTRANSFIN,long,10168,2022-03-29 09:15:00,2022-04-01 09:15:00,1124.5,1146.0,88
2774,11,11,SRTRANSFIN,long,10174,2022-04-01 12:15:00,2022-04-06 09:15:00,1158.8,1170.0,86
2775,12,12,SRTRANSFIN,long,10614,2022-05-26 14:45:00,2022-05-31 09:45:00,1149.85,1174.6,86
2776,13,13,SRTRANSFIN,long,10819,2022-06-21 14:45:00,2022-06-24 09:15:00,1174.4,1209.1,85
2777,14,14,SRTRANSFIN,long,11041,2022-07-19 09:45:00,2022-07-22 09:15:00,1393.85,1466.95,71
2778,0,0,SUNPHARMA,long,3195,2020-01-02 11:45:00,2020-01-07 09:15:00,440.25,445.45,227
2779,1,1,SUNPHARMA,long,3403,2020-01-29 09:15:00,2020-01-30 09:45:00,455.8,443.55,219
2780,2,2,SUNPHARMA,long,4867,2020-07-16 14:45:00,2020-07-20 09:15:00,500.5,487.8,199
2781,3,3,SUNPHARMA,long,5855,2020-11-04 09:15:00,2020-11-04 12:45:00,502.15,506.35,199
2782,4,4,SUNPHARMA,long,6113,2020-12-04 11:45:00,2020-12-09 09:15:00,558.85,581.1,178
2783,5,5,SUNPHARMA,long,6269,2020-12-28 09:15:00,2020-12-31 09:15:00,596.0,588.95,167
2784,6,6,SUNPHARMA,long,6360,2021-01-11 09:15:00,2021-01-13 13:45:00,624.1,600.55,160
2785,7,7,SUNPHARMA,long,6534,2021-02-03 09:45:00,2021-02-03 14:45:00,632.3,628.9,158
2786,8,8,SUNPHARMA,long,7151,2021-04-16 12:45:00,2021-04-22 09:15:00,640.4,654.15,156
2787,9,9,SUNPHARMA,long,7996,2021-07-26 09:15:00,2021-07-27 12:45:00,701.6,683.5,142
2788,10,10,SUNPHARMA,long,8059,2021-08-03 11:45:00,2021-08-06 09:15:00,804.3,794.05,124
